PEP_ID;BBCH;YEAR;DAY
6881;60;2000;105
6876;60;2000;106
6880;60;2000;106
6883;60;2000;106
6896;60;2000;106
6879;60;2000;107
6882;60;2000;109
6888;60;2000;109
6934;60;2000;109
6879;65;2000;109
6881;65;2000;109
6878;60;2000;110
6885;60;2000;110
6889;60;2000;110
6876;65;2000;110
6880;65;2000;110
6883;65;2000;110
6884;60;2000;111
6893;60;2000;111
6920;60;2000;111
6931;60;2000;111
6878;65;2000;111
6882;65;2000;111
6912;60;2000;112
6885;65;2000;112
6883;69;2000;112
6892;60;2000;113
6936;60;2000;113
6893;65;2000;113
6882;69;2000;113
6890;60;2000;114
6928;60;2000;114
6929;60;2000;114
6896;65;2000;114
6920;65;2000;114
6934;65;2000;114
6894;60;2000;115
6895;60;2000;115
6897;60;2000;115
6900;60;2000;115
6903;60;2000;115
6909;60;2000;115
6889;65;2000;115
6890;65;2000;115
6931;65;2000;115
6881;69;2000;115
6886;60;2000;116
6887;60;2000;116
6923;60;2000;116
6933;60;2000;116
6884;65;2000;116
6888;65;2000;116
6900;65;2000;116
6912;65;2000;116
6928;65;2000;116
6929;65;2000;116
6936;65;2000;116
6876;69;2000;116
6880;69;2000;116
6885;69;2000;116
6904;60;2000;117
6943;60;2000;117
6899;60;2000;118
6925;60;2000;118
6926;60;2000;118
6935;60;2000;118
7026;60;2000;118
6887;65;2000;118
6895;65;2000;118
6903;65;2000;118
6904;65;2000;118
6902;60;2000;119
6916;60;2000;119
6921;60;2000;119
6922;60;2000;119
6924;60;2000;119
6932;60;2000;119
6948;60;2000;119
6894;65;2000;119
6923;65;2000;119
6943;65;2000;119
6878;69;2000;119
6884;69;2000;119
6888;69;2000;119
6890;69;2000;119
6893;69;2000;119
6919;60;2000;120
6899;65;2000;120
6921;65;2000;120
6926;65;2000;120
6933;65;2000;120
7026;65;2000;120
6889;69;2000;120
6912;69;2000;120
6898;60;2000;121
6901;60;2000;121
6905;60;2000;121
6910;60;2000;121
6927;60;2000;121
6930;60;2000;121
6940;60;2000;121
6945;60;2000;121
6886;65;2000;121
6924;65;2000;121
6925;65;2000;121
6894;69;2000;121
6895;69;2000;121
6900;69;2000;121
6903;69;2000;121
6920;69;2000;121
6928;69;2000;121
6929;69;2000;121
6934;69;2000;121
6936;69;2000;121
6877;60;2000;122
6891;60;2000;122
6907;60;2000;122
6947;60;2000;122
6897;65;2000;122
6922;65;2000;122
6927;65;2000;122
6886;69;2000;122
6898;65;2000;123
6910;65;2000;123
6916;65;2000;123
6919;65;2000;123
6935;65;2000;123
6945;65;2000;123
6941;60;2000;124
6944;60;2000;124
6892;65;2000;124
6909;65;2000;124
6940;65;2000;124
6887;69;2000;124
6921;69;2000;124
6923;69;2000;124
6943;69;2000;124
6915;60;2000;125
6946;60;2000;125
6877;65;2000;125
6902;65;2000;125
6905;65;2000;125
6932;65;2000;125
6902;69;2000;125
6931;69;2000;125
7026;69;2000;125
6906;60;2000;126
6908;60;2000;126
6930;65;2000;126
6896;69;2000;126
6904;69;2000;126
6939;60;2000;127
6891;65;2000;127
6944;65;2000;127
6946;65;2000;127
6919;69;2000;127
6922;69;2000;127
6924;69;2000;127
6935;69;2000;127
6949;60;2000;128
6906;65;2000;128
6941;65;2000;128
6899;69;2000;128
6916;69;2000;128
6938;60;2000;129
6915;65;2000;129
6947;65;2000;129
6945;69;2000;129
6949;65;2000;130
6905;69;2000;130
6909;69;2000;130
6910;69;2000;130
6913;60;2000;131
6942;60;2000;131
6907;65;2000;131
6877;69;2000;131
6898;69;2000;131
6901;69;2000;131
6906;69;2000;131
6932;69;2000;131
6940;69;2000;131
6908;65;2000;132
6927;69;2000;132
6937;60;2000;133
6879;69;2000;133
6891;69;2000;133
6926;69;2000;133
6933;69;2000;133
6938;65;2000;134
6915;69;2000;134
6930;69;2000;134
6914;60;2000;135
6939;65;2000;135
6948;65;2000;135
6892;69;2000;135
6897;69;2000;135
6944;69;2000;135
6946;69;2000;135
6942;65;2000;136
6908;69;2000;136
6925;69;2000;136
6949;69;2000;136
6913;65;2000;137
6941;69;2000;137
6947;69;2000;138
6937;65;2000;139
6907;69;2000;139
6914;65;2000;140
6913;69;2000;140
6938;69;2000;140
6942;69;2000;141
6948;69;2000;143
6937;69;2000;145
6939;69;2000;145
6914;69;2000;147
6919;87;2000;250
6887;87;2000;253
6877;87;2000;256
6882;87;2000;259
6883;87;2000;259
6889;87;2000;260
6924;87;2000;262
6927;87;2000;262
6879;87;2000;263
6937;87;2000;263
6923;87;2000;267
6893;87;2000;268
6910;87;2000;268
6922;87;2000;268
6878;87;2000;269
6895;87;2000;269
6897;87;2000;269
6908;87;2000;269
6876;87;2000;270
6899;87;2000;270
6925;87;2000;270
6912;87;2000;271
6916;87;2000;271
6931;87;2000;271
6881;87;2000;272
6901;87;2000;272
6933;87;2000;272
6939;87;2000;272
6886;87;2000;274
6900;87;2000;274
6936;87;2000;274
7026;87;2000;274
6948;87;2000;275
6898;87;2000;277
6885;87;2000;278
6905;87;2000;279
6907;87;2000;279
6921;87;2000;279
6940;87;2000;281
6903;87;2000;282
6920;87;2000;282
6945;87;2000;282
6947;87;2000;282
6929;87;2000;284
6946;87;2000;284
6891;87;2000;285
6943;87;2000;285
6884;87;2000;286
6915;87;2000;286
6934;87;2000;288
6909;87;2000;289
6935;87;2000;289
6938;87;2000;289
6941;87;2000;289
6880;87;2000;292
6894;87;2000;292
6926;87;2000;292
6942;87;2000;293
6949;87;2000;293
6890;87;2000;294
6896;87;2000;294
6902;87;2000;294
6944;87;2000;294
6913;87;2000;296
6928;87;2000;296
6904;87;2000;299
6932;87;2000;302
6930;87;2000;304
6880;60;2001;107
6876;60;2001;109
6881;60;2001;109
6879;60;2001;110
6936;60;2001;110
6880;65;2001;110
6882;60;2001;112
6879;65;2001;112
6878;60;2001;113
6883;60;2001;113
6936;65;2001;113
6893;60;2001;114
6876;65;2001;114
6881;65;2001;114
6878;65;2001;115
6880;69;2001;115
6877;60;2001;116
6888;60;2001;116
6900;60;2001;116
6882;65;2001;116
6883;65;2001;116
6884;60;2001;117
6885;60;2001;117
6923;60;2001;117
6893;65;2001;117
6886;60;2001;118
6892;60;2001;118
6928;60;2001;118
6900;65;2001;118
6881;69;2001;118
6904;60;2001;119
6931;60;2001;119
6895;60;2001;120
6901;60;2001;120
6909;60;2001;120
6921;60;2001;120
6926;60;2001;120
6886;65;2001;120
6888;65;2001;120
6923;65;2001;120
6928;65;2001;120
6876;69;2001;120
6878;69;2001;120
6883;69;2001;120
6890;60;2001;121
6899;60;2001;121
6902;60;2001;121
6922;60;2001;121
6884;65;2001;121
6892;65;2001;121
6904;65;2001;121
6894;60;2001;122
6912;60;2001;122
6916;60;2001;122
6920;60;2001;122
6924;60;2001;122
6943;60;2001;122
6945;60;2001;122
6885;65;2001;122
6890;65;2001;122
6882;69;2001;122
6886;69;2001;122
6887;60;2001;123
6889;60;2001;123
6925;60;2001;123
6929;60;2001;123
6932;60;2001;123
6893;69;2001;123
6936;69;2001;123
6897;60;2001;124
6898;60;2001;124
6939;60;2001;124
6887;65;2001;124
6921;65;2001;124
6945;65;2001;124
6888;69;2001;124
6891;60;2001;125
6908;60;2001;125
6940;60;2001;125
6895;65;2001;125
6899;65;2001;125
6909;65;2001;125
6920;65;2001;125
6922;65;2001;125
6924;65;2001;125
6926;65;2001;125
6929;65;2001;125
6884;69;2001;125
6919;60;2001;126
6933;60;2001;126
6941;60;2001;126
6942;60;2001;126
7026;60;2001;126
6889;65;2001;126
6894;65;2001;126
6898;65;2001;126
6901;65;2001;126
6902;65;2001;126
6916;65;2001;126
6925;65;2001;126
6943;65;2001;126
6923;69;2001;126
6905;60;2001;127
6930;60;2001;127
6912;65;2001;127
6932;65;2001;127
6940;65;2001;127
6906;60;2001;128
6927;60;2001;128
6944;60;2001;128
6896;65;2001;128
7026;65;2001;128
6904;69;2001;128
6921;69;2001;128
6922;69;2001;128
6931;69;2001;128
6903;60;2001;129
6877;65;2001;129
6897;65;2001;129
6919;65;2001;129
6885;69;2001;129
6924;69;2001;129
6929;69;2001;129
6943;69;2001;129
6910;60;2001;130
6946;60;2001;130
6905;65;2001;130
6906;65;2001;130
6887;69;2001;130
6890;69;2001;130
6894;69;2001;130
6901;69;2001;130
6920;69;2001;130
6933;65;2001;131
6941;65;2001;131
6944;65;2001;131
6892;69;2001;131
6895;69;2001;131
6898;69;2001;131
6899;69;2001;131
6912;69;2001;131
6919;69;2001;131
6938;60;2001;132
6903;65;2001;132
6927;65;2001;132
6930;65;2001;132
6946;65;2001;132
6896;69;2001;132
6900;69;2001;132
6909;69;2001;132
6916;69;2001;132
6948;60;2001;133
6891;65;2001;133
6928;69;2001;133
6914;60;2001;134
6949;60;2001;134
6908;65;2001;134
6939;65;2001;134
6879;69;2001;134
6902;69;2001;134
6907;60;2001;135
6915;60;2001;135
6910;65;2001;135
6942;65;2001;135
6889;69;2001;135
6905;69;2001;135
6945;69;2001;135
6913;60;2001;136
6937;60;2001;136
6926;69;2001;136
7026;69;2001;136
6915;65;2001;137
6949;65;2001;137
6903;69;2001;137
6925;69;2001;137
6940;69;2001;137
6914;65;2001;138
6938;65;2001;138
6930;69;2001;138
6932;69;2001;138
6944;69;2001;138
6946;69;2001;138
6891;69;2001;139
6933;69;2001;139
6949;69;2001;139
6934;60;2001;140
6913;65;2001;140
6897;69;2001;140
6908;69;2001;140
6948;65;2001;141
6941;69;2001;141
6910;69;2001;142
6927;69;2001;142
6942;69;2001;142
6907;65;2001;143
6937;65;2001;143
6915;69;2001;143
6939;69;2001;144
6948;69;2001;144
6934;65;2001;145
6913;69;2001;145
6914;69;2001;145
6938;69;2001;145
6877;69;2001;148
6906;69;2001;150
6907;69;2001;150
6934;69;2001;150
6937;69;2001;151
6877;87;2001;258
6887;87;2001;258
6946;87;2001;258
6919;87;2001;259
6900;87;2001;268
6921;87;2001;268
6923;87;2001;268
6924;87;2001;268
6925;87;2001;268
6934;87;2001;268
6883;87;2001;269
6876;87;2001;270
6889;87;2001;270
6908;87;2001;270
6914;87;2001;270
6881;87;2001;271
6901;87;2001;271
6939;87;2001;271
6879;87;2001;272
6912;87;2001;272
6878;87;2001;273
6884;87;2001;273
6886;87;2001;273
6922;87;2001;273
6931;87;2001;273
6920;87;2001;275
6895;87;2001;276
6899;87;2001;276
6907;87;2001;276
6910;87;2001;276
6928;87;2001;276
6882;87;2001;278
6898;87;2001;278
6906;87;2001;278
6938;87;2001;278
6933;87;2001;279
6885;87;2001;283
6893;87;2001;283
6897;87;2001;283
6903;87;2001;283
6948;87;2001;283
7026;87;2001;283
6927;87;2001;285
6888;87;2001;286
6891;87;2001;286
6937;87;2001;286
6892;87;2001;288
6909;87;2001;288
6929;87;2001;288
6936;87;2001;288
6915;87;2001;289
6880;87;2001;290
6905;87;2001;290
6913;87;2001;291
6940;87;2001;292
6943;87;2001;292
6894;87;2001;293
6896;87;2001;293
6932;87;2001;293
6942;87;2001;293
6944;87;2001;293
6904;87;2001;294
6902;87;2001;295
6926;87;2001;295
6941;87;2001;296
6949;87;2001;297
6916;87;2001;300
6930;87;2001;301
6945;87;2001;305
6890;87;2001;312
6876;60;2002;99
6879;60;2002;102
6876;65;2002;102
6879;65;2002;104
6878;60;2002;105
6885;60;2002;105
6889;60;2002;105
6946;60;2002;105
6880;60;2002;108
6883;60;2002;108
6886;60;2002;108
6920;60;2002;108
6931;60;2002;109
6878;65;2002;109
6877;60;2002;110
6884;60;2002;110
6893;60;2002;110
6912;60;2002;110
6935;60;2002;110
6883;65;2002;110
6885;65;2002;110
6946;65;2002;110
6894;60;2002;111
6889;65;2002;111
6931;65;2002;111
6892;60;2002;112
6936;60;2002;112
6893;65;2002;112
6920;65;2002;112
6876;69;2002;112
6888;60;2002;113
6921;60;2002;113
6877;65;2002;113
6880;65;2002;113
6928;60;2002;114
6888;65;2002;114
6935;65;2002;114
6936;65;2002;114
6885;69;2002;114
6882;60;2002;115
6896;60;2002;115
6904;60;2002;115
6884;65;2002;115
6886;65;2002;115
6912;65;2002;115
6883;69;2002;115
6895;60;2002;116
6900;60;2002;116
6923;60;2002;116
6894;65;2002;116
6904;65;2002;116
6921;65;2002;116
6890;60;2002;117
6909;60;2002;117
6922;60;2002;117
6892;65;2002;117
6928;65;2002;117
6889;69;2002;117
6920;69;2002;117
6887;60;2002;118
6927;60;2002;118
6929;60;2002;118
6930;60;2002;118
6882;65;2002;118
6890;65;2002;118
6900;65;2002;118
6893;69;2002;118
6946;69;2002;118
6901;60;2002;119
6916;60;2002;119
6919;60;2002;119
