PEP_ID;BBCH;YEAR;DAY
6871;60;2010;86
6871;65;2010;90
6875;60;2010;97
6862;60;2010;98
6874;60;2010;98
6873;60;2010;99
6869;60;2010;99
6875;65;2010;99
6862;65;2010;100
6874;65;2010;100
6863;60;2010;101
6866;60;2010;102
6869;65;2010;102
6873;65;2010;104
6863;65;2010;104
6862;69;2010;105
6866;65;2010;108
6871;69;2010;109
6863;69;2010;111
6869;69;2010;112
6874;69;2010;112
6873;69;2010;112
6875;69;2010;115
6866;69;2010;118
6871;60;2011;85
6871;65;2011;88
6862;60;2011;92
6875;60;2011;93
6869;60;2011;94
6873;60;2011;95
6862;65;2011;95
6875;65;2011;95
6874;60;2011;96
6869;65;2011;96
6863;60;2011;97
6874;65;2011;97
6873;65;2011;98
6862;69;2011;98
6866;60;2011;99
6863;65;2011;99
6871;69;2011;101
6873;69;2011;103
6866;65;2011;104
6863;69;2011;105
6874;69;2011;107
6875;69;2011;108
6869;69;2011;109
6866;69;2011;115
6871;60;2012;83
6862;60;2012;84
6871;65;2012;86
6875;60;2012;87
6863;60;2012;88
6869;60;2012;88
6862;65;2012;88
6873;60;2012;89
6875;65;2012;89
6874;60;2012;90
6873;65;2012;90
6869;65;2012;90
6874;65;2012;91
6863;65;2012;92
6866;60;2012;95
6862;69;2012;97
6866;65;2012;99
6863;69;2012;100
6871;69;2012;102
6874;69;2012;103
6873;69;2012;103
6866;69;2012;106
6869;69;2012;107
6875;69;2012;113
6871;60;2013;100
6863;60;2013;103
6871;65;2013;104
6863;65;2013;106
6869;60;2013;107
6875;60;2013;108
6873;60;2013;108
6869;65;2013;108
6862;60;2013;109
6874;60;2013;110
6875;65;2013;110
6866;60;2013;111
6874;65;2013;111
6873;65;2013;111
6863;69;2013;112
6862;65;2013;114
6871;69;2013;115
6874;69;2013;117
6873;69;2013;117
6866;65;2013;118
6869;69;2013;118
6875;69;2013;118
6862;69;2013;119
6866;69;2013;121
