PEP_ID;BBCH;YEAR;DAY
6874;60;2010;95
6866;60;2010;96
6863;60;2010;98
6875;60;2010;98
6874;65;2010;98
6866;65;2010;100
6873;60;2010;102
6863;65;2010;103
6875;65;2010;103
6870;60;2010;104
6873;65;2010;106
6870;65;2010;106
6866;69;2010;108
6874;69;2010;109
6865;60;2010;110
6873;69;2010;110
6875;69;2010;114
6863;69;2010;114
6865;65;2010;115
6870;69;2010;116
6865;69;2010;120
6873;60;2011;89
6866;60;2011;91
6874;60;2011;92
6873;65;2011;93
6863;60;2011;94
6875;60;2011;94
6874;65;2011;94
6870;60;2011;96
6875;65;2011;96
6863;65;2011;96
6873;69;2011;97
6866;65;2011;98
6870;65;2011;98
6870;69;2011;102
6875;69;2011;105
6863;69;2011;105
6874;69;2011;105
6866;69;2011;108
6865;60;2011;109
6865;65;2011;115
6865;69;2011;120
6873;60;2012;85
6870;60;2012;88
6874;60;2012;88
6863;60;2012;89
6875;60;2012;89
6870;65;2012;89
6866;60;2012;90
6874;65;2012;90
6873;65;2012;90
6865;60;2012;91
6863;65;2012;91
6875;65;2012;91
6866;65;2012;95
6873;69;2012;96
6874;69;2012;101
6870;69;2012;101
6866;69;2012;101
6865;65;2012;103
6865;69;2012;111
6875;69;2012;113
6863;69;2012;113
6873;60;2013;107
6863;60;2013;108
6874;60;2013;108
6875;60;2013;108
6874;65;2013;109
6870;60;2013;110
6865;60;2013;110
6875;65;2013;110
6863;65;2013;110
6866;60;2013;111
6873;65;2013;111
6870;65;2013;111
6866;65;2013;115
6874;69;2013;115
6873;69;2013;115
6865;65;2013;116
6863;69;2013;116
6875;69;2013;116
6870;69;2013;118
6865;69;2013;120
6866;69;2013;120
