PEP_ID;BBCH;YEAR;DAY
19987;87;1946;166
6677;87;1946;176
19691;87;1946;179
6616;87;1946;180
19682;87;1946;181
19996;87;1946;181
19978;87;1946;182
20277;87;1946;182
19619;87;1946;185
19963;87;1946;186
20017;87;1946;187
20136;87;1946;189
19835;87;1946;191
19997;87;1946;194
20138;87;1946;195
19577;87;1946;196
19961;87;1946;196
20029;87;1946;196
20269;87;1946;196
6597;87;1946;197
20011;87;1946;197
6511;87;1946;198
20079;87;1946;199
19868;87;1946;200
19585;87;1946;201
19740;87;1946;206
19798;87;1946;206
19875;87;1946;206
19578;87;1946;207
19654;87;1946;207
19568;87;1946;208
19973;87;1946;208
20005;87;1946;209
20092;87;1946;209
6680;87;1946;210
19882;87;1946;210
19564;87;1946;211
19640;87;1946;211
19861;87;1946;211
19559;87;1946;212
19591;87;1946;213
19803;87;1946;213
20135;87;1946;214
19657;87;1946;215
19715;87;1946;215
20039;87;1946;215
6674;87;1946;216
19983;87;1946;216
20000;87;1946;216
6576;87;1946;217
20046;87;1946;217
7015;87;1946;220
19649;87;1946;222
20064;87;1946;222
19565;87;1946;223
19809;87;1946;223
20009;87;1946;224
19671;87;1946;225
19696;87;1946;227
19616;87;1946;228
19664;87;1946;228
19825;87;1946;228
19872;87;1946;228
20165;87;1946;229
7016;87;1946;230
20091;87;1946;230
19613;87;1946;232
19818;87;1946;232
19931;87;1946;232
20045;87;1946;232
6460;87;1946;233
19886;87;1946;233
20149;87;1946;233
6581;87;1946;234
19589;87;1946;234
19923;87;1946;235
19562;87;1946;237
19672;87;1946;237
19688;87;1946;237
19802;87;1946;237
19811;87;1946;237
19851;87;1946;237
20016;87;1946;237
20113;87;1946;237
20146;87;1946;237
19623;87;1946;240
19659;87;1946;240
20116;87;1946;240
19965;87;1946;241
6582;87;1946;242
20020;87;1946;242
20112;87;1946;242
20284;87;1946;242
20072;87;1946;243
20148;87;1946;243
20082;87;1946;244
19788;87;1946;246
19548;87;1946;247
20033;87;1946;247
19552;87;1946;248
19893;87;1946;248
19808;87;1946;249
7019;87;1946;251
20095;87;1946;252
20043;87;1946;253
6570;87;1946;258
19751;87;1946;261
20090;87;1946;273
19557;87;1947;185
19978;87;1947;188
19993;87;1947;192
19963;87;1947;193
20016;87;1947;196
19671;87;1947;197
20077;87;1947;198
6597;87;1947;199
6470;87;1947;201
6677;87;1947;201
20126;87;1947;201
6511;87;1947;202
19957;87;1947;202
19973;87;1947;202
19983;87;1947;203
19878;87;1947;205
19771;87;1947;206
19654;87;1947;207
19655;87;1947;207
19965;87;1947;207
19607;87;1947;208
19798;87;1947;208
20079;87;1947;208
19946;87;1947;210
19565;87;1947;212
19577;87;1947;212
19613;87;1947;212
6607;87;1947;213
19585;87;1947;213
20281;87;1947;216
19574;87;1947;217
19982;87;1947;218
20011;87;1947;219
20064;87;1947;219
6449;87;1947;220
6581;87;1947;220
